P_id,start_time,end_time,mean_GSR,std_GSR,mean_HR,std_HR,mean_Valence,std_Valence,median_Valence,mean_Arousal,std_Arousal,median_Arousal,videoID,change_score,Valence,Arousal,Index
22,1.69823E+12,1.69823E+12,227.84,2.558,491.6,3.201,8.092,0.148,8.2,6.654,0.121,6.6,2,1.019667765,1,1,5252
22,1.69823E+12,1.69823E+12,238.86,11.93,492.04,7.992,8.092,0.148,8.2,6.654,0.121,6.6,2,3.422374154,1,1,5253
22,1.69823E+12,1.69823E+12,242.44,2.565,499.66,5.393,8.092,0.148,8.2,6.654,0.121,6.6,2,6.269702067,1,1,5254
22,1.69823E+12,1.69823E+12,233.54,3.376,496.12,5.78,8.092,0.148,8.2,6.654,0.121,6.6,2,7.353108776,1,1,5255
22,1.69823E+12,1.69823E+12,223.64,4.548,491.06,6.991,8.092,0.148,8.2,6.654,0.121,6.6,2,4.023385176,1,1,5256
22,1.69823E+12,1.69823E+12,219.52,2.978,491.38,6.788,7.268,0.345,7.265,6.6,0,6.6,2,3.214644267,1,1,5257
22,1.69823E+12,1.69823E+12,218.44,2.5,487.92,5.649,3.623,1.297,3.535,6.659,0.146,6.6,2,2.552757309,0,1,5258
22,1.69823E+12,1.69823E+12,214.52,1.359,488.54,5.679,3.623,1.297,3.535,6.659,0.146,6.6,2,2.617569165,0,1,5259
22,1.69823E+12,1.69823E+12,214.58,3.084,487.78,5.915,3.623,1.297,3.535,6.659,0.146,6.6,2,0.390261243,0,1,5260
22,1.69823E+12,1.69823E+12,206.44,2.062,489.08,5.955,3.623,1.297,3.535,6.659,0.146,6.6,2,4.228784757,0,1,5261
22,1.69823E+12,1.69823E+12,200.82,4.439,493.36,5.66,3.623,1.297,3.535,6.659,0.146,6.6,2,5.371995058,0,1,5262
22,1.69823E+12,1.69823E+12,200.98,2.781,489.24,5.947,3.623,1.297,3.535,6.659,0.146,6.6,2,1.58754132,0,1,5263
22,1.69823E+12,1.69823E+12,200.72,4.576,494.54,4.829,3.623,1.297,3.535,6.659,0.146,6.6,2,1.846684523,0,1,5264
22,1.69823E+12,1.69823E+12,194.76,2.707,493.54,4.683,3.623,1.297,3.535,6.659,0.146,6.6,2,4.790723532,0,1,5265
22,1.69823E+12,1.69823E+12,205.32,3.862,491.66,3.45,3.623,1.297,3.535,6.659,0.146,6.6,2,7.057399722,0,1,5266
22,1.69823E+12,1.69823E+12,206.8,2.483,491.46,3.939,3.623,1.297,3.535,6.659,0.146,6.6,2,1.932531312,0,1,5267
22,1.69823E+12,1.69823E+12,220.26,27.344,490.38,5.674,3.623,1.297,3.535,6.659,0.146,6.6,2,3.795090258,0,1,5268
22,1.69823E+12,1.69823E+12,261.14,1.738,489.84,2.59,3.623,1.297,3.535,6.659,0.146,6.6,2,4.668210256,0,1,5269
22,1.69823E+12,1.69823E+12,265.96,0.968,472.1,2.727,5,0,5,5,0,5,3,3.540056222,0,0,5270
22,1.69823E+12,1.69823E+12,262.38,2.498,474.78,2.964,1.755,0.203,1.8,2.51,0.139,2.6,3,3.540056222,0,0,5271
22,1.69823E+12,1.69823E+12,248.24,6.545,474.7,3.655,1.755,0.203,1.8,2.51,0.139,2.6,3,4.69636951,0,0,5272
22,1.69823E+12,1.69823E+12,242.06,4.113,474.3,4.829,1.755,0.203,1.8,2.51,0.139,2.6,3,3.014123405,0,0,5273
22,1.69823E+12,1.69823E+12,236.88,3.623,473.72,4.281,1.755,0.203,1.8,2.51,0.139,2.6,3,4.507022216,0,0,5274
22,1.69823E+12,1.69823E+12,246.86,2.657,473.2,4.571,5,0,5,6.2,0.653,6.2,3,7.905171126,0,1,5275
22,1.69823E+12,1.69823E+12,251.18,1.063,472.76,4.35,6.967,1.22,7,7.4,0,7.4,3,3.36669514,1,1,5276
22,1.69823E+12,1.69823E+12,249.96,1.47,472.34,4.754,6.967,1.22,7,7.4,0,7.4,3,1.478359904,1,1,5277
22,1.69823E+12,1.69823E+12,247.34,0.961,471.62,4.78,6.967,1.22,7,7.4,0,7.4,3,2.160603571,1,1,5278
22,1.69823E+12,1.69823E+12,241.62,3.504,470.58,5.679,6.967,1.22,7,7.4,0,7.4,3,4.363897199,1,1,5279
22,1.69823E+12,1.69823E+12,247.34,1.287,468.56,5.936,6.967,1.22,7,7.4,0,7.4,3,5.008473599,1,1,5280
22,1.69823E+12,1.69823E+12,246.9,1.266,465.28,4.563,6.967,1.22,7,7.4,0,7.4,3,0.983316954,1,1,5281
22,1.69823E+12,1.69823E+12,247.66,1.042,465.1,5.096,6.967,1.22,7,7.4,0,7.4,3,0.015059357,1,1,5282
22,1.69823E+12,1.69823E+12,249.22,0.975,465.24,4.98,6.967,1.22,7,7.4,0,7.4,3,1.303044397,1,1,5283
22,1.69823E+12,1.69823E+12,250.5,1.233,465.6,5.599,6.967,1.22,7,7.4,0,7.4,3,0.474373474,1,1,5284
22,1.69823E+12,1.69823E+12,249.98,1.059,465.6,5.511,6.967,1.22,7,7.4,0,7.4,3,0.424158736,1,1,5285
22,1.69823E+12,1.69823E+12,251.2,0.881,465.66,5.713,6.967,1.22,7,7.4,0,7.4,3,0.986177654,1,1,5286
22,1.69823E+12,1.69823E+12,234.04,9.779,465.64,5.753,6.967,1.22,7,7.4,0,7.4,3,1.890549133,1,1,5287
22,1.69823E+12,1.69823E+12,231.92,3.325,466.12,5.605,6.967,1.22,7,7.4,0,7.4,3,3.588661124,1,1,5288
22,1.69823E+12,1.69823E+12,241.44,7.595,465.96,4.412,6.967,1.22,7,7.4,0,7.4,3,2.717685348,1,1,5289
22,1.69823E+12,1.69823E+12,255.86,1.178,465.72,3.886,6.967,1.22,7,7.4,0,7.4,3,5.652725336,1,1,5290
22,1.69823E+12,1.69823E+12,252.74,3.392,465.58,3.99,8.308,0.241,8.47,8.04,0.238,8.2,3,1.567861556,1,1,5291
22,1.69823E+12,1.69823E+12,250.5,2.493,465.32,4.108,8.308,0.241,8.47,8.04,0.238,8.2,3,2.143612366,1,1,5292
22,1.69823E+12,1.69823E+12,315.18,8.544,223.42,0.95,5,0,5,5,0,5,4,6.61158517,0,0,5293
22,1.69823E+12,1.69823E+12,284.74,3.937,225.94,2.385,5,0,5,5,0,5,4,6.61158517,0,0,5294
22,1.69823E+12,1.69823E+12,281,2.68,227.86,0.495,5,0,5,5,0,5,4,3.094314584,0,0,5295
22,1.69823E+12,1.69823E+12,283.92,1.469,227.56,0.644,5,0,5,5.27,0,5.27,4,3.033146102,0,1,5296
22,1.69823E+12,1.69823E+12,285.86,1.414,226.5,1.972,5.381,0.432,5.27,5.954,0.212,6.07,4,3.734824474,1,1,5297
22,1.69823E+12,1.69823E+12,287.76,0.894,223.1,0.735,7.666,0.422,7.67,6.07,0,6.07,4,5.236890304,1,1,5298
22,1.69823E+12,1.69823E+12,291.16,1.037,222.5,0.647,7.666,0.422,7.67,6.07,0,6.07,4,3.703344962,1,1,5299
22,1.69823E+12,1.69823E+12,293.1,1.992,222,0.67,7.666,0.422,7.67,6.07,0,6.07,4,3.955901073,1,1,5300
22,1.69823E+12,1.69823E+12,289.92,0.752,221.98,0.82,7.666,0.422,7.67,6.07,0,6.07,4,4.877452506,1,1,5301
22,1.69823E+12,1.69823E+12,292.88,2.047,226.52,5.308,7.666,0.422,7.67,6.07,0,6.07,4,2.057410823,1,1,5302
22,1.69823E+12,1.69823E+12,294.02,1.378,232.76,0.657,7.666,0.422,7.67,6.07,0,6.07,4,3.484014066,1,1,5303
22,1.69823E+12,1.69823E+12,294.92,0.752,233.7,0.614,7.666,0.422,7.67,6.07,0,6.07,4,2.910996042,1,1,5304
22,1.69823E+12,1.69823E+12,294.68,1.253,233.52,0.646,7.666,0.422,7.67,6.07,0,6.07,4,0.464708528,1,1,5305
22,1.69823E+12,1.69823E+12,295.62,0.667,232.74,0.751,7.666,0.422,7.67,6.07,0,6.07,4,3.347119342,1,1,5306
22,1.69823E+12,1.69823E+12,293.16,1.49,230.9,1.015,7.666,0.422,7.67,6.07,0,6.07,4,4.220562616,1,1,5307
22,1.69823E+12,1.69823E+12,286,7.273,228.74,0.664,7.666,0.422,7.67,6.07,0,6.07,4,3.456463425,1,1,5308
22,1.69823E+12,1.69823E+12,265.36,1.699,227.5,0.931,8.2,0,8.2,5.665,0.191,5.665,4,7.104108537,1,1,5309
22,1.69823E+12,1.69823E+12,264.98,2.722,225.84,0.618,5.323,1.41,5,5.207,0.584,5.53,4,2.658855641,1,1,5310
22,1.69823E+12,1.69823E+12,265.78,1.645,226.84,1.201,3.198,0.683,3.265,2.711,0.289,2.6,4,2.525644614,0,0,5311
22,1.69823E+12,1.69823E+12,269.76,1.88,225.68,1.096,2.07,0,2.07,2.465,0.191,2.465,4,7.018318223,0,0,5312
22,1.69823E+12,1.69823E+12,266.48,4.478,225.18,1.637,2.07,0,2.07,2.465,0.191,2.465,4,3.13303678,0,0,5313
22,1.69823E+12,1.69823E+12,264.68,2.622,224.42,1.472,2.07,0,2.07,2.465,0.191,2.465,4,5.091964452,0,0,5314
22,1.69823E+12,1.69823E+12,268.76,1.709,228.1,1.542,2.07,0,2.07,2.465,0.191,2.465,4,5.942654543,0,0,5315
22,1.69823E+12,1.69823E+12,269.1,1.344,225.58,1.126,2.07,0,2.07,2.465,0.191,2.465,4,5.022564866,0,0,5316
22,1.69823E+12,1.69823E+12,274.04,2.49,385.34,287.989,2.07,0,2.07,2.465,0.191,2.465,4,6.787127314,0,0,5317
22,1.69823E+12,1.69823E+12,276.06,1.185,886.74,13.248,2.07,0,2.07,2.465,0.191,2.465,4,5.3427634,0,0,5318
22,1.69823E+12,1.69823E+12,263.68,15.065,497.98,25.975,2.07,0,2.07,2.465,0.191,2.465,4,8.890526037,0,0,5319
22,1.69823E+12,1.69823E+12,244.6,4.041,408.6,44.97,2.07,0,2.07,2.465,0.191,2.465,4,7.826430005,0,0,5320
22,1.69823E+12,1.69823E+12,252.26,1.337,498.5,4.344,2.07,0,2.07,2.465,0.191,2.465,4,6.396713489,0,0,5321
22,1.69823E+12,1.69823E+12,256.26,3.795,492.6,17.131,2.07,0,2.07,2.465,0.191,2.465,4,2.86359361,0,0,5322
22,1.69823E+12,1.69823E+12,257.88,3.606,426.82,41.214,2.07,0,2.07,2.465,0.191,2.465,4,5.740377794,0,0,5323
22,1.69823E+12,1.69823E+12,256.56,2.168,494.38,20.664,2.07,0,2.07,2.465,0.191,2.465,4,4.359366155,0,0,5324
22,1.69823E+12,1.69823E+12,248.22,1.404,484.28,4.399,5,0,5,5,0,5,5,5.293005659,0,0,5325
22,1.69823E+12,1.69823E+12,241.78,3.454,484.68,2.86,3.623,1.297,3.535,6.659,0.146,6.6,5,5.293005659,0,1,5326
22,1.69823E+12,1.69823E+12,234.18,3.001,483.42,2.658,5.243,0.386,5,6.359,0.603,6.6,5,3.984589953,1,1,5327
22,1.69823E+12,1.69823E+12,240.5,6.322,482.06,2.253,7.64,0.608,7.8,6.816,0.114,6.87,5,3.798435915,1,1,5328
22,1.69823E+12,1.69823E+12,248.26,1.988,481.28,2.814,7.93,0,7.93,6.6,0,6.6,5,4.952475157,1,1,5329
22,1.69823E+12,1.69823E+12,260.08,3.343,479.92,3.556,7.93,0,7.93,6.6,0,6.6,5,8.080482339,1,1,5330
22,1.69823E+12,1.69823E+12,282.3,8.308,479.24,2.925,7.93,0,7.93,6.6,0,6.6,5,2.330582231,1,1,5331
22,1.69823E+12,1.69823E+12,289.98,4.231,478.2,4.131,7.93,0,7.93,4.467,1.192,4.47,5,0.254178624,1,0,5332
22,1.69823E+12,1.69823E+12,296.24,5.453,480.9,3.53,7.93,0,7.93,4.467,1.192,4.47,5,2.468819307,1,0,5333
22,1.69823E+12,1.69823E+12,286.48,6.762,480.86,2.391,7.93,0,7.93,4.467,1.192,4.47,5,3.858277979,1,0,5334
22,1.69823E+12,1.69823E+12,278.54,3.424,481.3,5.179,7.93,0,7.93,4.467,1.192,4.47,5,4.143996802,1,0,5335
22,1.69823E+12,1.69823E+12,274.12,2.797,479.72,2.491,7.93,0,7.93,4.467,1.192,4.47,5,3.120653964,1,0,5336
22,1.69823E+12,1.69823E+12,263.4,5.768,480.44,1.728,7.93,0,7.93,4.467,1.192,4.47,5,3.353515061,1,0,5337
22,1.69823E+12,1.69823E+12,277.02,9.059,479.56,1.343,7.93,0,7.93,4.467,1.192,4.47,5,1.377912539,1,0,5338
22,1.69823E+12,1.69823E+12,288.68,1.834,478.54,1.908,7.93,0,7.93,4.467,1.192,4.47,5,5.55495674,1,0,5339
22,1.69823E+12,1.69823E+12,286.9,2.435,477.76,1.985,7.93,0,7.93,4.467,1.192,4.47,5,1.25781493,1,0,5340
22,1.69823E+12,1.69823E+12,299.04,6.922,477.18,2.097,7.93,0,7.93,4.467,1.192,4.47,5,6.721810965,1,0,5341
22,1.69823E+12,1.69823E+12,300.7,9.826,476.86,2.99,7.93,0,7.93,4.467,1.192,4.47,5,0.608889912,1,0,5342
22,1.69823E+12,1.69823E+12,289.7,3.655,473.8,2.268,7.93,0,7.93,4.467,1.192,4.47,5,6.354876108,1,0,5343
22,1.69823E+12,1.69823E+12,286.04,1.564,479.3,2.288,7.93,0,7.93,4.467,1.192,4.47,5,5.003828836,1,0,5344
22,1.69823E+12,1.69823E+12,280.42,1.012,478.58,2.091,7.93,0,7.93,4.467,1.192,4.47,5,7.982115413,1,0,5345
22,1.69823E+12,1.69823E+12,276.26,2.248,479.06,2.559,7.93,0,7.93,4.467,1.192,4.47,5,5.253412801,1,0,5346
22,1.69823E+12,1.69823E+12,273.04,1.277,478.6,2.176,7.93,0,7.93,4.467,1.192,4.47,5,3.141133522,1,0,5347
22,1.69823E+12,1.69823E+12,268.1,1.619,477.06,1.557,7.93,0,7.93,4.467,1.192,4.47,5,6.510257291,1,0,5348
22,1.69823E+12,1.69823E+12,265.9,1.972,475.44,1.897,7.93,0,7.93,4.467,1.192,4.47,5,2.881602301,1,0,5349
22,1.69823E+12,1.69823E+12,264.88,3.967,475.26,1.871,7.93,0,7.93,4.467,1.192,4.47,5,1.118502061,1,0,5350
22,1.69823E+12,1.69823E+12,283.42,5.89,473.46,1.182,4.745,1.79,4.73,2.588,0.056,2.6,5,1.677912904,0,0,5351
22,1.69823E+12,1.69823E+12,296.72,1.874,473.78,2.063,1.755,0.203,1.8,2.51,0.139,2.6,5,6.942125067,0,0,5352
22,1.69823E+12,1.69823E+12,208.78,1.529,498.68,4.34,5,0,5,5,0,5,6,6.478297286,0,0,5353
22,1.69823E+12,1.69823E+12,200.9,2.46,497.7,4.782,8.308,0.241,8.47,8.04,0.238,8.2,6,6.478297286,1,1,5354
22,1.69823E+12,1.69823E+12,213.92,8.79,498.28,6.108,8.308,0.241,8.47,8.04,0.238,8.2,6,1.79574535,1,1,5355
22,1.69823E+12,1.69823E+12,211.62,1.806,498.72,2.792,8.308,0.241,8.47,8.04,0.238,8.2,6,6.028951632,1,1,5356
22,1.69823E+12,1.69823E+12,214.48,1.182,498.16,2.93,8.308,0.241,8.47,8.04,0.238,8.2,6,2.78661333,1,1,5357
22,1.69823E+12,1.69823E+12,211.24,5.644,497.68,3.656,8.308,0.241,8.47,8.04,0.238,8.2,6,2.774601459,1,1,5358
22,1.69823E+12,1.69823E+12,178.32,6.888,498.8,2.321,5,0,5,4.067,0.498,4.065,6,2.228126369,0,0,5359
22,1.69823E+12,1.69823E+12,188.02,4.614,496.98,1.152,6.733,0.961,6.735,3.4,0,3.4,6,5.020070518,1,0,5360
22,1.69823E+12,1.69823E+12,194.98,1.392,496.38,1.141,6.733,0.961,6.735,3.4,0,3.4,6,5.426758227,1,0,5361
22,1.69823E+12,1.69823E+12,200.36,2.761,495.84,1.167,6.733,0.961,6.735,3.4,0,3.4,6,4.305676818,1,0,5362
22,1.69823E+12,1.69823E+12,231.92,5.252,494.54,4.621,6.733,0.961,6.735,3.4,0,3.4,6,6.610040387,1,0,5363
22,1.69823E+12,1.69823E+12,235.18,3.281,492.86,1.088,6.733,0.961,6.735,3.4,0,3.4,6,2.476588507,1,0,5364
22,1.69823E+12,1.69823E+12,234.36,1.849,491.5,1.199,6.733,0.961,6.735,3.4,0,3.4,6,2.421733882,1,0,5365
22,1.69823E+12,1.69823E+12,236.74,2.514,490.74,1.468,6.733,0.961,6.735,3.4,0,3.4,6,2.149144998,1,0,5366
22,1.69823E+12,1.69823E+12,236.64,1.336,489.78,1.234,6.733,0.961,6.735,3.4,0,3.4,6,1.337783669,1,0,5367
22,1.69823E+12,1.69823E+12,242.16,3.888,489.62,2.039,6.733,0.961,6.735,3.4,0,3.4,6,4.180455797,1,0,5368
22,1.69823E+12,1.69823E+12,240.6,1.294,490.08,1.192,6.733,0.961,6.735,3.4,0,3.4,6,2.307428793,1,0,5369
22,1.69823E+12,1.69823E+12,242.44,1.033,490.5,1.035,8.2,0,8.2,2.867,0.265,2.87,6,2.041986513,1,0,5370
22,1.69823E+12,1.69823E+12,243.36,0.942,489.5,1.074,7.735,0.13,7.67,2.533,0.135,2.6,6,2.103906907,1,0,5371
22,1.69823E+12,1.69823E+12,243.66,1.465,489.22,0.932,7.735,0.13,7.67,2.533,0.135,2.6,6,0.816941869,1,0,5372
22,1.69823E+12,1.69823E+12,246.22,0.954,488.36,1.139,7.735,0.13,7.67,2.533,0.135,2.6,6,3.4203714,1,0,5373
22,1.69823E+12,1.69823E+12,251.06,2.034,487.9,5.215,7.735,0.13,7.67,2.533,0.135,2.6,6,5.649681814,1,0,5374
22,1.69823E+12,1.69823E+12,246.26,1.7,487.5,2.043,7.735,0.13,7.67,2.533,0.135,2.6,6,5.782778527,1,0,5375
22,1.69823E+12,1.69823E+12,243.54,1.581,488.04,2.05,7.735,0.13,7.67,2.533,0.135,2.6,6,2.838191968,1,0,5376
22,1.69823E+12,1.69823E+12,238.4,1.552,487.46,2.525,7.723,0.148,7.67,4.681,1.115,4.73,6,5.30614202,1,0,5377
22,1.69823E+12,1.69823E+12,238.46,0.93,486.94,3.711,8.47,0,8.47,6.07,0,6.07,6,0.6341254,1,1,5378
22,1.69823E+12,1.69823E+12,240.32,0.794,486.36,4.11,8.47,0,8.47,6.07,0,6.07,6,3.284433983,1,1,5379
22,1.69823E+12,1.69823E+12,239.88,4.47,485.76,4.226,8.47,0,8.47,6.07,0,6.07,6,0.818772211,1,1,5380
22,1.69823E+12,1.69823E+12,194.68,4.51,489.6,4.155,5,0,5,5,0,5,7,2.157513682,0,0,5381
22,1.69823E+12,1.69823E+12,192.48,2.188,489.86,4.14,3.533,0.808,3.535,5,0,5,7,2.157513682,0,0,5382
22,1.69823E+12,1.69823E+12,186.8,10.244,490.88,3.173,2.07,0,2.07,5.578,0.393,5.665,7,2.896343686,0,1,5383
22,1.69823E+12,1.69823E+12,191.06,8.24,491.32,4.71,2.07,0,2.07,5.578,0.393,5.665,7,1.687960678,0,1,5384
22,1.69823E+12,1.69823E+12,203.82,0.896,491.06,3.222,2.07,0,2.07,5.578,0.393,5.665,7,7.307027546,0,1,5385
22,1.69823E+12,1.69823E+12,205.94,1.963,491.32,3.292,2.07,0,2.07,5.578,0.393,5.665,7,2.591691556,0,1,5386
22,1.69823E+12,1.69823E+12,210.46,3.005,491.08,3.282,2.07,0,2.07,5.578,0.393,5.665,7,3.054095642,0,1,5387
22,1.69823E+12,1.69823E+12,208.34,2.775,491.1,4.854,2.07,0,2.07,5.578,0.393,5.665,7,0.823059976,0,1,5388
22,1.69823E+12,1.69823E+12,199.8,1.641,490.6,2.907,2.07,0,2.07,5.578,0.393,5.665,7,6.467837484,0,1,5389
22,1.69823E+12,1.69823E+12,194.4,2.458,490.54,3.039,2.07,0,2.07,5.578,0.393,5.665,7,3.856910424,0,1,5390
22,1.69823E+12,1.69823E+12,186.58,2.984,490.32,2.004,2.131,0.158,2.07,7.605,0.949,7.67,7,5.645679329,0,1,5391
22,1.69823E+12,1.69823E+12,178.74,3.713,490.62,1.905,2.42,0.156,2.33,8.557,0.15,8.47,7,3.793859957,0,1,5392
22,1.69823E+12,1.69823E+12,172.52,1.46,490.34,1.869,2.42,0.156,2.33,8.557,0.15,8.47,7,5.817504011,0,1,5393
22,1.69823E+12,1.69823E+12,173.06,1.789,490.56,1.402,2.42,0.156,2.33,8.557,0.15,8.47,7,0.623467911,0,1,5394
22,1.69823E+12,1.69823E+12,164.9,10.062,490,1.4,2.42,0.156,2.33,8.557,0.15,8.47,7,1.988684753,0,1,5395
22,1.69823E+12,1.69823E+12,151.64,3.544,490.34,1.364,2.42,0.156,2.33,8.557,0.15,8.47,7,4.027975736,0,1,5396
22,1.69823E+12,1.69823E+12,149.72,3.252,490.04,1.399,2.42,0.156,2.33,8.557,0.15,8.47,7,1.669093786,0,1,5397
22,1.69823E+12,1.69823E+12,148.84,2.698,490.56,1.58,2.42,0.156,2.33,8.557,0.15,8.47,7,2.161428855,0,1,5398
22,1.69823E+12,1.69823E+12,149.56,2.233,490.4,1.552,4.348,1.4,4.335,8.215,0.064,8.2,7,0.857053298,0,1,5399
22,1.69823E+12,1.69823E+12,153,1.979,490.3,1.669,7.265,0.191,7.265,8.2,0,8.2,7,2.949874531,1,1,5400
22,1.69823E+12,1.69823E+12,155.4,3.72,490.26,3.129,7.265,0.191,7.265,8.2,0,8.2,7,2.660004366,1,1,5401
22,1.69823E+12,1.69823E+12,158.54,1.568,489.92,2.679,7.265,0.191,7.265,8.2,0,8.2,7,3.497378541,1,1,5402
22,1.69823E+12,1.69823E+12,154.5,3.086,489.4,2.119,7.265,0.191,7.265,8.2,0,8.2,7,2.127962521,1,1,5403
22,1.69823E+12,1.69823E+12,147.88,3.707,489.62,2.137,4.911,1.357,4.865,8.244,0.137,8.2,7,3.5125935,0,1,5404
22,1.69823E+12,1.69823E+12,141.5,1.865,489.7,1.94,4.911,1.357,4.865,8.244,0.137,8.2,7,4.801710535,0,1,5405
22,1.69823E+12,1.69823E+12,131.1,11.734,489.38,1.794,4.911,1.357,4.865,8.244,0.137,8.2,7,3.101978962,0,1,5406
22,1.69823E+12,1.69823E+12,123.32,9.083,489.22,1.461,4.911,1.357,4.865,8.244,0.137,8.2,7,2.043802685,0,1,5407
22,1.69823E+12,1.69823E+12,142.78,3.888,489.7,1.729,4.911,1.357,4.865,8.244,0.137,8.2,7,6.077093321,0,1,5408
22,1.69823E+12,1.69823E+12,145.78,1.433,489.54,2.111,4.911,1.357,4.865,8.244,0.137,8.2,7,1.776017684,0,1,5409
22,1.69823E+12,1.69823E+12,143.9,2.243,489.7,2.178,4.911,1.357,4.865,8.244,0.137,8.2,7,0.996255769,0,1,5410
22,1.69823E+12,1.69823E+12,133.84,2.845,489.66,1.814,4.911,1.357,4.865,8.244,0.137,8.2,7,8.363922276,0,1,5411
22,1.69823E+12,1.69823E+12,140.48,2.112,489.66,1.944,3.13,0,3.13,8.335,0.191,8.335,7,5.72855145,0,1,5412
22,1.69823E+12,1.69823E+12,147.14,2.433,489.54,1.832,2.776,0.519,3.13,6.458,0.76,6.07,7,7.439216204,0,1,5413
22,1.69823E+12,1.69823E+12,152.04,0.856,489.68,2.403,2.776,0.519,3.13,6.458,0.76,6.07,7,4.390494658,0,1,5414
22,1.69823E+12,1.69823E+12,146.56,2.651,489.74,1.771,2.776,0.519,3.13,6.458,0.76,6.07,7,4.856060147,0,1,5415
22,1.69823E+12,1.69823E+12,151.38,0.945,490.34,1.599,2.776,0.519,3.13,6.458,0.76,6.07,7,4.433056525,0,1,5416
22,1.69823E+12,1.69823E+12,155.02,1.505,490.26,1.468,1.8,0,1.8,7.133,0.576,7.13,7,4.987341254,0,1,5417
22,1.69823E+12,1.69823E+12,151.38,2.059,489.74,1.651,1.8,0,1.8,7.133,0.576,7.13,7,2.966874401,0,1,5418
22,1.69823E+12,1.69823E+12,145.14,3.881,489.76,1.636,1.8,0,1.8,7.133,0.576,7.13,7,4.360116671,0,1,5419
22,1.69823E+12,1.69823E+12,251.66,6.127,504.94,3.605,5,0,5,5,0,5,8,2.867381148,0,0,5420
22,1.69823E+12,1.69823E+12,235.92,6.081,507.54,2.929,7.667,0.265,7.67,7.4,0,7.4,8,2.867381148,1,1,5421
22,1.69823E+12,1.69823E+12,236.92,1.104,507.3,2.866,7.667,0.265,7.67,7.4,0,7.4,8,5.155698362,1,1,5422
22,1.69823E+12,1.69823E+12,242.5,2.558,506.02,1.964,7.667,0.265,7.67,7.4,0,7.4,8,6.247597947,1,1,5423
22,1.69823E+12,1.69823E+12,238.58,1.052,508.4,2.382,7.667,0.265,7.67,7.4,0,7.4,8,3.336854657,1,1,5424
22,1.69823E+12,1.69823E+12,236.2,2.864,509.78,2.141,7.667,0.265,7.67,7.4,0,7.4,8,2.570655422,1,1,5425
22,1.69823E+12,1.69823E+12,239.9,3.309,508.44,2.34,4.109,0.299,3.93,5.444,0.516,5.27,8,2.434079012,0,1,5426
22,1.69823E+12,1.69823E+12,244.46,1.474,507.56,2.383,2.475,0.956,2.33,6.869,0.1,6.87,8,2.708171409,0,1,5427
22,1.69823E+12,1.69823E+12,238.62,8.454,506.22,2.15,2.475,0.956,2.33,6.869,0.1,6.87,8,2.01989408,0,1,5428
22,1.69823E+12,1.69823E+12,260.3,21.456,503.84,6.109,2.475,0.956,2.33,6.869,0.1,6.87,8,2.190765089,0,1,5429
22,1.69823E+12,1.69823E+12,314.14,7.025,501.52,3.19,2.475,0.956,2.33,6.869,0.1,6.87,8,5.760619953,0,1,5430
22,1.69823E+12,1.69823E+12,298.5,6.028,498.64,2.841,2.475,0.956,2.33,6.869,0.1,6.87,8,2.258651133,0,1,5431
22,1.69823E+12,1.69823E+12,291.88,3.33,498.34,2.847,2.475,0.956,2.33,6.869,0.1,6.87,8,0.505954757,0,1,5432
22,1.69823E+12,1.69823E+12,283.4,2.365,497.86,2.956,1.665,0.226,1.53,7.665,0.337,7.8,8,6.221803361,0,1,5433
22,1.69823E+12,1.69823E+12,279.44,1.373,497.36,2.678,1.665,0.226,1.53,7.665,0.337,7.8,8,4.602443254,0,1,5434
22,1.69823E+12,1.69823E+12,275.06,2.17,498.24,2.631,1.665,0.226,1.53,7.665,0.337,7.8,8,4.604646518,0,1,5435
22,1.69823E+12,1.69823E+12,294.36,11.38,498.84,4.446,1.665,0.226,1.53,7.665,0.337,7.8,8,4.158731502,0,1,5436
22,1.69823E+12,1.69823E+12,301.98,1.116,499.06,4.053,1.665,0.226,1.53,7.665,0.337,7.8,8,1.006065835,0,1,5437
22,1.69823E+12,1.69823E+12,303.62,0.945,499.02,3.831,1.665,0.226,1.53,7.665,0.337,7.8,8,3.55275051,0,1,5438
22,1.69823E+12,1.69823E+12,297.46,2.052,499.72,4.361,1.665,0.226,1.53,7.665,0.337,7.8,8,8.249847828,0,1,5439
22,1.69823E+12,1.69823E+12,299.08,1.066,498.8,3.985,1.665,0.226,1.53,7.665,0.337,7.8,8,2.110096519,0,1,5440
22,1.69823E+12,1.69823E+12,295.16,1.719,498.82,4.434,4.2,1.193,4.2,7.93,0,7.93,8,4.580255961,0,1,5441
22,1.69823E+12,1.69823E+12,294.32,3.605,498.02,4.068,7.133,0.216,7.13,8.065,0.156,8.065,8,2.271509239,1,1,5442
22,1.69823E+12,1.69823E+12,285.28,4.585,498.24,5.093,7.133,0.216,7.13,8.065,0.156,8.065,8,4.474208772,1,1,5443
22,1.69823E+12,1.69823E+12,273.4,9.318,497.98,3.899,7.133,0.216,7.13,8.065,0.156,8.065,8,3.081762572,1,1,5444
22,1.69823E+12,1.69823E+12,267.46,2.468,498.5,4.4,7.133,0.216,7.13,8.065,0.156,8.065,8,0.40089892,1,1,5445
22,1.69823E+12,1.69823E+12,271.78,2.093,497.86,3.844,7.133,0.216,7.13,8.065,0.156,8.065,8,3.443391918,1,1,5446
